assets/stores/hirdavat/p1.png	Bosch Professional GSS 140-1 A Titreşimli Zımpara	6498.22
assets/stores/hirdavat/p2.png	Bosch Professional GSH 5 CE Kırıcı	48604.04
assets/stores/hirdavat/p3.png	Bosch Professional GSH 7 VC Kırıcı	60539.55
assets/stores/hirdavat/p4.png	Bosch Professional GSS 160 Multi Titreşimli Zımpara	9681.02
assets/stores/hirdavat/p5.png	Bosch Professional GSH 27 VC Kırıcı	141767.32
assets/stores/hirdavat/p6.png	Bosch Professional GSH 11 E Kırıcı	58815.53
