assets/stores/kirtasiye/p1.jpg	Hot Wheels Tekli Araba N5785	139.90
assets/stores/kirtasiye/p2.jpg	Hot Wheels 3’lü Araba Seti K5904	479.90
assets/stores/kirtasiye/p3.jpg	Fisher Price Numaralı Kaplar W4472	1054.90
assets/stores/kirtasiye/p4.jpg	Fisher Price Renkli Bloklar K7167	1039.90
assets/stores/kirtasiye/p5.jpg	Barbie Şık Barbie T7439	499.90
assets/stores/kirtasiye/p6.jpg	Cross Tükenmez Kalem Yedeği Mavi Fine 8512	529.90
